id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1643,Male,32,1,6,0,< 1 Year,No,2630,163,264,1
1662,Male,51,1,38,0,> 2 Years,Yes,27670,26,48,1
1669,Male,32,1,28,0,1-2 Year,Yes,2630,156,225,1
1670,Male,57,1,28,0,1-2 Year,Yes,36603,26,246,1
1673,Male,23,1,8,0,< 1 Year,Yes,44892,152,265,1
1689,Female,39,1,28,0,1-2 Year,Yes,41327,26,101,1
1691,Female,73,1,38,0,1-2 Year,Yes,31898,26,27,1
1698,Male,47,1,19,0,1-2 Year,Yes,40958,26,173,1
1702,Male,46,1,8,0,1-2 Year,Yes,40864,124,232,1
1706,Female,47,1,28,0,1-2 Year,Yes,74869,30,156,1
1710,Male,43,1,33,0,1-2 Year,Yes,31399,26,159,1
1718,Male,49,1,19,0,1-2 Year,Yes,39421,124,277,1
1722,Female,47,1,28,0,1-2 Year,Yes,44200,26,51,1
1724,Female,50,1,46,0,1-2 Year,Yes,2630,124,56,1
1731,Female,38,1,28,0,1-2 Year,Yes,31311,26,56,1
1734,Male,46,1,28,0,1-2 Year,Yes,39465,26,59,1
1737,Male,26,1,29,0,< 1 Year,No,37020,26,188,1
1755,Female,48,1,28,0,1-2 Year,Yes,52033,26,256,1
1767,Female,46,1,24,0,1-2 Year,Yes,27867,154,85,1
1768,Male,42,1,29,0,1-2 Year,Yes,47489,26,155,1
1773,Female,31,1,18,0,< 1 Year,Yes,2630,124,166,1
1775,Female,42,1,8,0,1-2 Year,Yes,37927,26,258,1
1776,Female,37,1,28,0,1-2 Year,Yes,2630,124,195,1
1780,Female,32,1,28,0,< 1 Year,Yes,43828,26,213,1
1781,Male,27,1,3,0,< 1 Year,Yes,22062,152,197,1
1797,Female,41,1,28,0,1-2 Year,Yes,2630,155,10,1
1807,Male,69,1,28,0,1-2 Year,Yes,2630,124,38,1
1808,Male,49,1,39,0,1-2 Year,Yes,43707,124,264,1
1811,Male,40,1,29,0,1-2 Year,Yes,27932,124,27,1
1812,Male,61,1,0,0,1-2 Year,Yes,2630,124,223,1
1816,Female,57,1,28,0,1-2 Year,Yes,34244,26,75,1
1822,Female,38,1,22,0,1-2 Year,Yes,27922,124,54,1
1834,Male,46,1,28,0,1-2 Year,Yes,38409,13,298,1
1837,Female,28,1,28,0,1-2 Year,Yes,48442,154,253,1
1870,Female,45,1,29,0,1-2 Year,Yes,2630,157,287,1
1873,Female,59,1,48,0,1-2 Year,Yes,2630,26,240,1
1887,Female,30,1,41,0,< 1 Year,Yes,34423,136,18,1
1898,Male,41,1,16,0,1-2 Year,Yes,28673,26,283,1
1910,Male,29,1,40,0,< 1 Year,Yes,19993,124,176,1
1915,Female,56,1,28,0,> 2 Years,Yes,70049,25,213,1
1925,Female,34,1,3,0,1-2 Year,Yes,38016,157,125,1
1934,Male,54,1,35,0,1-2 Year,Yes,27337,26,223,1
1943,Male,41,1,24,0,1-2 Year,Yes,28227,124,190,1
1946,Male,41,1,28,0,1-2 Year,Yes,38404,124,245,1
1947,Male,36,1,11,0,1-2 Year,Yes,2630,156,270,1
1966,Male,52,1,28,0,1-2 Year,Yes,31445,26,223,1
1974,Male,35,1,28,0,1-2 Year,Yes,26954,124,71,1
1983,Female,53,1,7,0,1-2 Year,Yes,40793,26,106,1
1988,Female,51,1,28,0,1-2 Year,Yes,39698,152,117,1
2003,Female,52,1,12,0,1-2 Year,Yes,2630,154,217,1
2008,Male,27,1,11,0,< 1 Year,Yes,38939,152,12,1
2036,Male,46,1,47,0,1-2 Year,Yes,33137,26,149,1
2038,Male,36,1,23,0,1-2 Year,Yes,30738,124,225,1
2042,Male,52,1,29,0,1-2 Year,Yes,27015,55,276,1
2043,Female,57,1,8,0,1-2 Year,Yes,21956,124,51,1
2045,Male,51,1,8,0,1-2 Year,Yes,2630,124,264,1
2046,Female,38,1,28,0,1-2 Year,Yes,34771,124,129,1
2051,Male,49,1,36,0,> 2 Years,Yes,35401,124,254,1
2071,Female,53,1,46,0,1-2 Year,Yes,29118,11,247,1
2079,Male,56,1,28,0,> 2 Years,Yes,53228,26,76,1
2081,Female,42,1,28,0,> 2 Years,Yes,35977,26,270,1
2090,Male,42,1,33,0,1-2 Year,Yes,29684,124,10,1
2092,Male,21,1,42,0,1-2 Year,Yes,22931,154,76,1
2106,Male,43,1,28,0,> 2 Years,Yes,41201,124,73,1
2119,Female,30,1,3,0,< 1 Year,Yes,29492,152,174,1
2124,Male,34,1,28,0,1-2 Year,Yes,47203,124,45,1
2130,Female,41,1,15,0,1-2 Year,Yes,22360,26,249,1
2139,Male,31,1,48,0,1-2 Year,Yes,33120,163,244,1
2151,Female,46,1,28,0,1-2 Year,Yes,50041,26,155,1
2170,Female,48,1,30,0,1-2 Year,Yes,2630,156,82,1
2181,Male,51,1,38,0,1-2 Year,Yes,24532,122,211,1
2209,Male,24,1,39,0,< 1 Year,Yes,2630,124,43,1
2221,Male,40,1,14,0,1-2 Year,Yes,30405,26,138,1
2243,Male,55,1,8,0,1-2 Year,Yes,53721,26,210,1
2251,Female,42,1,28,0,1-2 Year,Yes,47097,26,215,1
2252,Female,46,1,28,0,1-2 Year,Yes,2630,156,24,1
2253,Male,43,1,28,0,1-2 Year,Yes,44014,124,287,1
2256,Female,37,1,28,0,1-2 Year,Yes,40689,26,267,1
2258,Female,45,1,28,0,1-2 Year,Yes,2630,157,112,1
2260,Male,51,1,28,0,1-2 Year,Yes,2630,124,284,1
2281,Male,27,1,3,0,< 1 Year,Yes,36517,152,248,1
2284,Male,47,1,15,0,1-2 Year,Yes,35215,124,151,1
2285,Male,41,1,28,0,> 2 Years,Yes,2630,26,77,1
2292,Male,42,1,12,0,1-2 Year,Yes,25775,124,286,1
2296,Male,53,1,23,0,1-2 Year,Yes,23662,150,66,1
2307,Male,47,1,28,0,1-2 Year,Yes,34226,26,293,1
2314,Female,50,1,28,0,1-2 Year,Yes,42448,26,99,1
2317,Male,45,1,28,0,1-2 Year,Yes,22838,163,39,1
2323,Male,38,1,15,0,1-2 Year,Yes,35139,124,290,1
2324,Male,50,1,43,0,1-2 Year,Yes,49794,26,287,1
2333,Female,51,1,28,0,1-2 Year,Yes,2630,157,104,1
2340,Male,29,1,23,0,1-2 Year,Yes,30057,163,142,1
2344,Female,66,1,28,0,1-2 Year,Yes,33244,122,161,1
2347,Male,60,1,28,0,1-2 Year,Yes,42249,26,177,1
2353,Male,63,1,8,0,> 2 Years,Yes,43569,26,55,1
2363,Male,22,1,24,0,< 1 Year,Yes,27283,163,92,1
2367,Male,28,1,29,0,< 1 Year,Yes,30404,154,145,1
2378,Male,74,1,8,0,1-2 Year,Yes,41438,26,50,1
2384,Female,38,1,28,0,> 2 Years,Yes,44513,55,19,1
2392,Male,42,1,28,0,1-2 Year,Yes,42506,124,145,1
2396,Male,63,1,28,0,1-2 Year,Yes,51537,26,190,1
2399,Female,44,1,41,0,1-2 Year,Yes,22449,12,235,1
2406,Male,70,1,28,0,> 2 Years,Yes,56926,26,235,1
2422,Male,45,1,28,0,1-2 Year,Yes,37289,124,17,1
2433,Male,41,1,33,0,1-2 Year,Yes,2630,157,258,1
2443,Male,30,1,47,0,< 1 Year,Yes,29193,152,266,1
2449,Female,75,1,28,0,1-2 Year,Yes,30444,124,183,1
2456,Female,38,1,28,0,1-2 Year,Yes,38672,122,280,1
2475,Male,25,1,28,0,< 1 Year,No,28234,152,220,1
2507,Male,44,1,28,0,1-2 Year,Yes,48288,124,280,1
2519,Male,45,1,29,0,1-2 Year,Yes,35149,124,257,1
2527,Male,21,1,10,0,< 1 Year,Yes,25093,160,256,1
2542,Male,43,1,28,0,1-2 Year,Yes,46756,26,217,1
2545,Male,54,1,8,0,1-2 Year,Yes,53686,124,202,1
2552,Male,47,1,28,0,> 2 Years,Yes,43804,26,74,1
2562,Male,37,1,8,0,1-2 Year,Yes,37234,124,223,1
2566,Male,55,1,8,0,1-2 Year,Yes,43113,124,29,1
2568,Female,38,1,13,0,1-2 Year,Yes,2630,124,220,1
2569,Female,29,1,28,0,1-2 Year,Yes,36896,26,199,1
2590,Male,33,1,28,0,< 1 Year,Yes,37991,152,45,1
2602,Male,42,1,28,0,1-2 Year,Yes,31449,26,148,1
2607,Female,42,1,28,0,1-2 Year,Yes,53272,26,80,1
2615,Female,35,1,11,0,1-2 Year,Yes,28482,122,114,1
2621,Male,26,1,36,0,< 1 Year,Yes,20312,26,140,1
2636,Male,38,1,41,0,1-2 Year,Yes,2630,156,251,1
2638,Female,46,1,28,0,1-2 Year,Yes,41840,26,77,1
2643,Female,35,1,8,0,1-2 Year,Yes,27002,124,77,1
2655,Male,41,1,28,0,> 2 Years,Yes,45340,26,16,1
2657,Male,48,1,28,0,1-2 Year,Yes,24604,124,221,1
2677,Female,23,1,41,0,< 1 Year,Yes,19737,152,253,1
2688,Male,34,1,28,0,1-2 Year,Yes,34111,26,212,1
2690,Male,45,1,11,0,1-2 Year,Yes,40974,26,108,1
2692,Female,42,1,46,0,1-2 Year,Yes,35151,124,242,1
2701,Female,30,1,41,0,< 1 Year,Yes,18266,124,189,1
2707,Male,71,1,35,0,1-2 Year,Yes,27080,124,230,1
2712,Male,48,1,28,0,> 2 Years,Yes,43874,26,121,1
2726,Female,47,1,28,0,1-2 Year,Yes,36914,122,145,1
2729,Female,43,1,33,0,1-2 Year,Yes,2630,26,269,1
2731,Male,50,1,28,0,1-2 Year,Yes,2630,154,196,1
2739,Male,67,1,28,0,> 2 Years,Yes,65606,26,204,1
2743,Male,35,1,36,0,1-2 Year,Yes,30501,154,85,1
2754,Male,61,1,8,0,1-2 Year,Yes,52414,156,19,1
2755,Female,44,1,46,0,1-2 Year,Yes,35122,124,245,1
2756,Male,45,1,8,0,1-2 Year,Yes,43913,124,209,1
2792,Male,33,1,18,0,1-2 Year,Yes,23110,124,261,1
2799,Female,56,1,13,0,1-2 Year,Yes,2630,122,217,1
2808,Female,28,1,12,0,1-2 Year,Yes,22722,124,52,1
2811,Male,42,1,20,0,1-2 Year,Yes,2630,124,29,1
2818,Male,34,1,28,0,1-2 Year,Yes,32883,26,142,1
2819,Male,45,1,28,0,1-2 Year,Yes,23593,124,98,1
2868,Male,44,1,23,0,1-2 Year,Yes,24102,124,94,1
2873,Female,59,1,28,0,> 2 Years,Yes,51874,26,186,1
2877,Female,35,1,5,0,1-2 Year,Yes,2630,157,29,1
2884,Male,31,1,3,0,1-2 Year,Yes,2630,154,294,1
2894,Male,41,1,28,0,1-2 Year,Yes,21393,26,186,1
2895,Male,50,1,3,0,1-2 Year,Yes,34998,26,14,1
2901,Female,40,1,36,0,1-2 Year,Yes,25145,124,47,1
2904,Male,51,1,28,0,> 2 Years,Yes,51698,124,225,1
2911,Male,25,1,29,0,1-2 Year,Yes,2630,26,241,1
2922,Female,36,1,8,0,1-2 Year,Yes,37093,19,115,1
2952,Male,27,1,29,0,1-2 Year,Yes,25445,124,174,1
2957,Male,36,1,28,0,1-2 Year,Yes,61020,122,15,1
2960,Male,62,1,8,0,1-2 Year,Yes,2630,124,237,1
2971,Male,41,1,28,0,1-2 Year,Yes,63423,124,140,1
2976,Female,21,1,6,0,1-2 Year,Yes,25577,163,75,1
2979,Male,68,1,28,0,1-2 Year,Yes,22054,122,213,1
2982,Male,56,1,29,0,> 2 Years,Yes,2630,124,121,1
2986,Male,42,1,24,0,1-2 Year,Yes,2630,124,263,1
2990,Male,36,1,8,0,1-2 Year,Yes,37860,124,171,1
2995,Male,21,1,8,0,< 1 Year,Yes,40693,26,187,1
2996,Male,74,1,46,0,> 2 Years,Yes,2630,11,231,1
2997,Male,45,1,28,0,> 2 Years,Yes,43780,26,207,1
3008,Male,35,1,28,0,1-2 Year,Yes,34639,26,183,1
3020,Female,52,1,28,0,> 2 Years,Yes,46491,122,104,1
3023,Male,51,1,41,0,1-2 Year,Yes,32698,26,164,1
3025,Female,31,1,27,0,1-2 Year,Yes,2630,156,167,1
3034,Male,57,1,46,0,> 2 Years,Yes,2630,156,219,1
3036,Male,47,1,7,0,1-2 Year,Yes,50725,26,41,1
3045,Female,78,1,28,0,1-2 Year,Yes,31471,122,231,1
3047,Male,31,1,21,0,< 1 Year,Yes,27005,152,108,1
3056,Male,41,1,48,0,1-2 Year,No,2630,124,288,1
3062,Female,33,1,30,0,< 1 Year,Yes,26929,163,249,1
3063,Male,25,1,37,0,< 1 Year,Yes,33879,152,109,1
3066,Male,38,1,46,0,1-2 Year,Yes,36116,124,283,1
3071,Male,44,1,12,0,1-2 Year,Yes,33203,26,283,1
3094,Female,31,1,30,0,< 1 Year,Yes,31188,124,55,1
3098,Male,46,1,28,0,1-2 Year,Yes,37447,26,162,1
3099,Female,35,1,8,0,1-2 Year,Yes,2630,156,239,1
3115,Male,37,1,8,0,1-2 Year,Yes,42741,124,233,1
3117,Male,43,1,28,0,1-2 Year,Yes,38258,26,197,1
3123,Female,25,1,37,0,< 1 Year,Yes,28920,152,128,1
3130,Male,47,1,46,0,1-2 Year,Yes,26275,26,11,1
3132,Male,48,1,29,0,1-2 Year,Yes,20860,26,241,1
3134,Female,45,1,28,0,1-2 Year,Yes,36141,124,223,1
3135,Female,34,1,28,0,1-2 Year,Yes,42051,26,27,1
3144,Male,25,1,37,0,< 1 Year,Yes,2630,107,138,1
3165,Male,44,1,41,0,1-2 Year,Yes,30593,136,261,1
3182,Male,33,1,8,0,1-2 Year,Yes,37249,124,213,1
3186,Male,43,1,46,0,1-2 Year,Yes,2630,11,273,1
3207,Female,28,1,41,0,< 1 Year,Yes,27329,152,163,1
3208,Female,23,1,35,0,< 1 Year,No,21714,152,226,1
3209,Female,42,1,41,0,1-2 Year,Yes,40740,26,159,1
3211,Male,26,1,28,0,< 1 Year,Yes,2630,152,228,1
3238,Male,49,1,8,0,1-2 Year,Yes,49632,26,255,1
3251,Female,71,1,18,0,1-2 Year,Yes,36435,131,90,1
3265,Female,40,1,28,0,> 2 Years,Yes,44575,26,88,1
3277,Female,66,1,8,0,1-2 Year,Yes,31983,124,23,1
3283,Male,46,1,28,0,> 2 Years,Yes,2630,26,287,1
3286,Male,54,1,3,0,1-2 Year,Yes,43106,124,190,1
3288,Male,24,1,18,0,< 1 Year,Yes,22245,152,299,1
3299,Male,63,1,9,0,> 2 Years,Yes,22017,26,108,1
3303,Male,44,1,28,0,1-2 Year,Yes,52298,124,66,1
3319,Female,27,1,8,0,< 1 Year,Yes,2630,124,36,1
3320,Male,40,1,28,0,1-2 Year,Yes,21396,26,90,1
3327,Female,59,1,28,0,> 2 Years,Yes,95217,26,232,1
3330,Male,55,1,47,0,> 2 Years,Yes,2630,26,257,1
3343,Male,39,1,28,0,1-2 Year,Yes,42429,124,180,1
3348,Male,44,1,28,0,1-2 Year,Yes,53743,26,146,1
3349,Male,45,1,28,0,> 2 Years,Yes,46023,26,67,1
3350,Female,47,1,28,0,1-2 Year,Yes,41391,124,192,1
3362,Male,44,1,28,0,1-2 Year,Yes,43063,124,72,1
3367,Male,24,1,30,0,< 1 Year,Yes,2630,152,288,1
3371,Female,43,1,28,0,1-2 Year,Yes,40526,26,42,1
3399,Female,52,1,28,0,> 2 Years,Yes,35245,26,131,1
3405,Female,37,1,12,0,1-2 Year,Yes,31931,124,275,1
3429,Female,44,1,46,0,1-2 Year,Yes,23490,26,38,1
3441,Male,36,1,45,0,1-2 Year,Yes,25063,124,72,1
3456,Female,45,1,29,0,1-2 Year,Yes,2630,157,242,1
3468,Male,44,1,3,0,1-2 Year,Yes,27169,124,168,1
3472,Female,48,1,28,0,1-2 Year,Yes,35427,26,187,1
3486,Male,62,1,15,0,1-2 Year,Yes,2630,26,126,1
3493,Female,41,1,41,0,1-2 Year,Yes,33973,26,194,1
3521,Male,39,1,29,0,1-2 Year,Yes,30832,124,208,1
3528,Male,42,1,18,0,1-2 Year,Yes,33721,26,84,1
3548,Male,29,1,46,0,1-2 Year,Yes,32337,157,12,1
3549,Female,46,1,28,0,1-2 Year,Yes,51743,26,56,1
3555,Male,28,1,28,0,< 1 Year,Yes,46344,152,96,1
3556,Male,21,1,9,0,< 1 Year,Yes,41518,160,65,1
3563,Female,48,1,46,0,1-2 Year,Yes,26150,155,18,1
3567,Male,56,1,28,0,1-2 Year,Yes,69009,26,52,1
3571,Male,57,1,23,0,1-2 Year,Yes,26508,26,240,1
3574,Male,47,1,28,0,1-2 Year,Yes,66266,124,107,1
3580,Female,46,1,8,0,1-2 Year,Yes,40721,25,261,1
3584,Female,48,1,31,0,> 2 Years,Yes,2630,26,186,1
3606,Male,44,1,41,0,1-2 Year,Yes,29735,124,164,1
3611,Male,79,1,28,0,> 2 Years,Yes,56966,25,232,1
3614,Male,61,1,28,0,1-2 Year,Yes,101064,26,153,1
3632,Male,43,1,28,0,1-2 Year,Yes,46349,122,193,1
3633,Male,51,1,28,0,1-2 Year,Yes,34134,124,188,1
3657,Female,53,1,28,0,1-2 Year,Yes,53084,122,46,1
3675,Male,31,1,22,0,< 1 Year,Yes,29792,124,143,1
3677,Male,38,1,28,0,1-2 Year,Yes,81859,26,26,1
3680,Male,39,1,41,0,1-2 Year,Yes,2630,26,112,1
3696,Female,31,1,24,0,1-2 Year,Yes,2630,156,128,1
3697,Male,46,1,43,0,> 2 Years,Yes,31532,26,194,1
3719,Female,37,1,28,0,1-2 Year,Yes,40477,26,83,1
3728,Male,42,1,28,0,1-2 Year,Yes,49844,155,223,1
3735,Male,33,1,28,0,1-2 Year,Yes,27966,163,48,1
3736,Male,37,1,14,0,1-2 Year,Yes,38663,124,176,1
3743,Female,26,1,47,0,1-2 Year,Yes,41055,124,119,1
3744,Male,47,1,50,0,1-2 Year,Yes,2630,124,173,1
3759,Male,51,1,28,0,1-2 Year,Yes,48662,122,53,1
3770,Male,42,1,28,0,> 2 Years,Yes,49325,124,10,1
3775,Female,46,1,8,0,1-2 Year,Yes,41021,124,279,1
3781,Male,25,1,28,0,1-2 Year,Yes,136061,122,294,1
3795,Male,54,1,28,0,> 2 Years,Yes,31765,26,74,1
3808,Female,34,1,28,0,1-2 Year,Yes,42581,122,27,1
3813,Male,48,1,13,0,1-2 Year,Yes,25859,26,36,1
3817,Female,31,1,28,0,1-2 Year,Yes,29421,154,247,1
3818,Female,45,1,35,0,1-2 Year,Yes,2630,26,34,1
3824,Female,23,1,37,0,< 1 Year,Yes,33069,151,284,1
3836,Male,47,1,28,0,1-2 Year,Yes,41934,26,208,1
3848,Female,46,1,48,0,1-2 Year,Yes,2630,156,163,1
3850,Male,47,1,35,0,1-2 Year,Yes,30550,26,176,1
3851,Female,41,1,30,0,1-2 Year,Yes,2630,156,47,1
3862,Male,34,1,3,0,1-2 Year,Yes,20737,124,109,1
3863,Male,39,1,11,0,1-2 Year,Yes,28887,124,86,1
3875,Male,50,1,28,0,> 2 Years,Yes,50285,124,112,1
3880,Male,69,1,28,0,1-2 Year,Yes,36675,26,175,1
3881,Male,39,1,11,0,1-2 Year,Yes,26905,124,210,1
3898,Male,48,1,8,0,1-2 Year,Yes,68027,124,153,1
3903,Female,56,1,28,0,1-2 Year,Yes,37341,26,115,1
3918,Female,33,1,30,0,1-2 Year,Yes,2630,157,125,1
3923,Female,36,1,28,0,1-2 Year,Yes,40937,163,194,1
3947,Female,24,1,28,0,< 1 Year,Yes,47437,26,166,1
3958,Male,50,1,35,0,> 2 Years,Yes,38705,26,134,1
3968,Male,41,1,50,0,1-2 Year,Yes,36629,26,63,1
3970,Female,42,1,46,0,1-2 Year,Yes,22789,26,196,1
3971,Male,68,1,28,0,> 2 Years,Yes,65580,26,184,1
3997,Female,46,1,28,0,1-2 Year,Yes,34193,26,39,1
3999,Female,37,1,28,0,1-2 Year,Yes,21413,26,265,1
4004,Female,69,1,28,0,1-2 Year,Yes,43268,125,264,1
4011,Female,35,1,30,0,1-2 Year,Yes,2630,156,220,1
4026,Male,47,1,3,0,1-2 Year,Yes,29291,124,149,1
4030,Female,22,1,,0,1-2 Year,Yess,35868,155,270,1
4036,Male,22,1,,0,< 1 Year,Yes,27765,152,89,1
4045,Female,41,1,,0,1-2 Year,Yes,26733,26,154,1
4051,Female,61,1,,0,,Yes,2630,152,261,1
4068,Male,45,1,,0,,Yes,37733,124,10,1
4087,Female,44,1,,0,,Yes,47251,157,83,1
4098,Female,58,1,28,0,,Yes,40081,26,203,1
4111,Male,31,1,33,0,< 1 Year,Yes,31597,124,196,1
4115,Female,54,1,40,0,1-2 Year,Yes,34967,156,210,1
4126,Female,42,1,28,0,1-2 Year,Yes,62922,124,299,1
4136,Male,57,1,28,0,1-2 Year,Yes,49500,124,92,1
4143,Male,48,1,18,0,1-2 Year,Yes,31097,26,127,1
4158,Male,25,1,29,0,< 1 Year,Yes,2630,152,218,1
4160,Female,32,1,30,0,1-2 Year,Yes,27412,154,268,1
4168,Female,21,1,14,0,< 1 Year,Yes,27598,153,121,1
4173,Female,54,1,28,0,1-2 Year,Yes,38392,26,144,1
4174,Male,43,1,32,0,1-2 Year,Yes,28190,154,147,1
4186,Male,50,1,28,0,1-2 Year,Yes,29475,124,207,1
4188,Male,42,1,46,0,1-2 Year,Yes,37440,124,105,1
4192,Male,42,1,24,0,1-2 Year,Yes,2630,157,84,1
4198,Female,31,1,41,0,1-2 Year,Yes,2630,156,108,1
4200,Female,43,1,28,0,1-2 Year,Yes,78383,26,258,1
4218,Male,34,1,39,0,1-2 Year,Yes,2630,157,127,1
4224,Female,31,1,41,0,< 1 Year,Yes,36447,152,68,1
4238,Male,47,1,8,0,1-2 Year,Yes,58193,124,203,1
4246,Female,58,1,28,0,1-2 Year,Yes,62806,26,238,1
4258,Female,23,1,21,0,1-2 Year,Yes,29199,155,180,1
4261,Female,73,1,28,0,1-2 Year,Yes,70479,122,180,1
4264,Male,27,1,41,0,< 1 Year,Yes,31276,152,207,1
4266,Male,38,1,28,0,1-2 Year,Yes,2630,156,11,1
4279,Female,45,1,2,0,1-2 Year,Yes,30897,154,180,1
4284,Male,34,1,14,0,1-2 Year,Yes,21476,124,185,1
4316,Male,41,1,3,0,1-2 Year,Yes,24398,26,285,1
4338,Female,39,1,28,0,1-2 Year,Yes,73440,124,258,1
4344,Female,42,1,28,0,1-2 Year,Yes,43639,26,29,1
4348,Male,60,1,35,0,1-2 Year,Yes,34402,26,276,1
4349,Female,69,1,28,0,> 2 Years,Yes,33957,26,198,1
4353,Male,20,1,28,0,1-2 Year,Yes,22125,157,46,1
4363,Female,65,1,28,0,1-2 Year,Yes,39728,26,257,1
4379,Male,46,1,28,0,1-2 Year,Yes,72004,124,187,1
4382,Male,21,1,36,0,< 1 Year,Yes,2630,160,147,1
4391,Male,24,1,46,0,1-2 Year,Yes,27902,124,90,1
4408,Male,50,1,28,0,1-2 Year,Yes,32114,124,233,1
4417,Male,26,1,21,0,< 1 Year,Yes,27281,152,149,1
4418,Female,36,1,28,0,1-2 Year,Yes,43321,124,217,1
4420,Female,61,1,29,0,1-2 Year,Yes,39509,120,121,1
4434,Female,36,1,28,0,1-2 Year,Yes,30425,26,166,1
4439,Male,30,1,3,0,1-2 Year,Yes,33002,155,167,1
4441,Female,47,1,28,0,1-2 Year,Yes,28941,26,172,1
4442,Female,49,1,13,0,1-2 Year,Yes,2630,26,260,1
4447,Female,45,1,28,0,1-2 Year,Yes,52298,124,47,1
4470,Male,36,1,32,0,1-2 Year,Yes,48979,124,45,1
4476,Male,41,1,28,0,1-2 Year,Yes,28188,124,119,1
4487,Female,41,1,28,0,1-2 Year,Yes,45633,26,223,1
4490,Male,47,1,12,0,1-2 Year,Yes,29775,26,26,1
4507,Male,68,1,46,0,1-2 Year,Yes,19833,124,72,1
4509,Male,43,1,28,0,1-2 Year,Yes,2630,26,250,1
4515,Female,45,1,28,0,1-2 Year,Yes,37388,26,78,1
4519,Male,42,1,31,0,1-2 Year,Yes,2630,124,84,1
4522,Male,35,1,41,0,1-2 Year,Yes,42783,124,31,1
4528,Male,58,1,24,0,1-2 Year,Yes,23882,124,158,1
4529,Male,39,1,8,0,1-2 Year,Yes,37566,26,174,1
4535,Male,69,1,17,0,1-2 Year,Yes,46150,124,55,1
4538,Male,45,1,8,0,1-2 Year,Yes,48317,7,298,1
4544,Male,46,1,28,0,1-2 Year,Yes,37023,26,102,1
4548,Female,64,1,28,0,> 2 Years,Yes,64378,25,146,1
4563,Female,74,1,28,0,1-2 Year,Yes,27247,29,221,1
4571,Male,42,1,28,0,1-2 Year,Yes,44885,13,134,1
4588,Female,39,1,28,0,1-2 Year,Yes,33817,26,232,1
4609,Female,43,1,28,0,1-2 Year,Yes,34940,124,125,1
4616,Male,25,1,36,0,< 1 Year,Yes,43781,163,105,1
4619,Male,40,1,28,0,1-2 Year,Yes,45284,124,224,1
4628,Male,53,1,28,0,1-2 Year,Yes,29686,26,31,1
4638,Male,37,1,15,0,1-2 Year,Yes,21394,124,265,1
4639,Male,56,1,28,0,> 2 Years,Yes,33667,26,289,1
4645,Male,43,1,43,0,1-2 Year,Yes,27518,124,171,1
4646,Male,47,1,28,0,> 2 Years,Yes,2630,26,130,1
4651,Female,44,1,28,0,> 2 Years,Yes,36279,26,261,1
4658,Male,42,1,11,0,1-2 Year,Yes,60355,26,40,1
4660,Female,53,1,45,0,1-2 Year,Yes,32033,26,220,1
4673,Female,47,1,22,0,1-2 Year,Yes,2630,163,138,1
4683,Male,21,1,13,0,< 1 Year,Yes,19618,152,128,1
4684,Female,44,1,28,0,1-2 Year,Yes,70905,26,64,1
4703,Male,66,1,28,0,1-2 Year,Yes,41196,124,91,1
4707,Female,43,1,28,0,> 2 Years,Yes,27356,150,133,1
4709,Female,35,1,36,0,1-2 Year,Yes,2630,124,49,1
4710,Male,53,1,41,0,1-2 Year,Yes,2630,156,177,1
4712,Male,40,1,36,0,1-2 Year,Yes,2630,124,146,1
4727,Female,32,1,46,0,< 1 Year,Yes,23846,124,126,1
4735,Male,43,1,8,0,> 2 Years,Yes,55911,26,297,1
4742,Male,23,1,28,0,< 1 Year,Yes,45473,156,220,1
4754,Male,43,1,15,0,1-2 Year,Yes,32634,124,119,1
4763,Female,39,1,28,0,1-2 Year,Yes,67831,152,22,1
4771,Male,23,1,8,0,1-2 Year,Yes,2630,124,196,1
4774,Male,43,1,28,0,1-2 Year,Yes,43998,124,204,1
4776,Female,48,1,28,0,1-2 Year,Yes,56809,26,81,1
4779,Male,56,1,28,0,1-2 Year,Yes,40639,26,214,1
4781,Male,55,1,28,0,1-2 Year,Yes,33747,26,297,1
4789,Male,31,1,15,0,< 1 Year,Yes,37432,26,274,1
4800,Male,21,1,3,1,< 1 Year,Yes,21641,160,178,1
4830,Female,50,1,28,0,> 2 Years,Yes,20082,26,15,1
4854,Male,30,1,28,0,< 1 Year,Yes,45969,13,88,1
4863,Male,33,1,28,0,< 1 Year,Yes,2630,156,91,1
4865,Male,39,1,28,0,1-2 Year,Yes,42893,52,47,1
4866,Female,24,1,28,0,< 1 Year,Yes,46014,124,169,1
4876,Male,69,1,28,0,> 2 Years,Yes,2630,26,79,1
4878,Male,40,1,30,0,1-2 Year,Yes,26817,152,81,1
4888,Female,27,1,8,0,< 1 Year,Yes,39837,124,35,1
4892,Female,31,1,41,0,1-2 Year,Yes,38958,124,117,1
4896,Male,43,1,28,0,1-2 Year,Yes,61042,3,265,1
4898,Male,47,1,28,0,1-2 Year,Yes,26837,124,82,1
4906,Female,47,1,28,0,1-2 Year,Yes,29114,124,35,1
4922,Male,47,1,19,0,1-2 Year,Yes,34905,157,243,1
4926,Male,21,1,29,0,1-2 Year,Yes,40940,124,240,1
4943,Female,45,1,33,0,1-2 Year,Yes,21369,150,197,1
4947,Male,46,1,28,0,1-2 Year,Yes,50227,26,162,1
